index,must_bnc,owtt
841,False,1.3070858
842,True,1.238057
843,False,1.3077482
844,True,1.2370548
845,False,1.3071023
846,False,1.3068148
847,False,1.3074023
848,True,1.2370712
849,False,1.3069351
850,False,1.3069351
851,True,1.2362669
852,False,1.3079895
853,False,1.3071735
854,False,1.3081337
855,True,1.236072
856,False,1.3072743
857,True,1.2380099
858,False,1.3079107
859,False,1.3069537
860,True,1.2362508
861,False,1.3066981
862,False,1.3065834
863,True,1.2364272
864,False,1.3067623
865,False,1.3065951
866,False,1.3065951
867,False,1.3074152
868,False,1.3075168
869,False,1.307282
870,True,1.2369756
871,False,1.3072923
872,True,1.2364578
873,False,1.3072923
874,False,1.3076191
875,False,1.3074201
876,False,1.3081725
877,False,1.3081
878,False,1.3082085
879,False,1.3083038
880,False,1.3082845
881,False,1.3078705
882,False,1.3078492
883,False,1.3081552
884,False,1.3081187
885,False,1.3083099
886,False,1.3083099
887,False,1.3083535
888,False,1.3080703
889,False,1.3082292
890,False,1.3073393
891,False,1.3071651
892,False,1.3070352
893,False,1.3075188
894,False,1.3078035
895,False,1.3080102
896,False,1.3083266
897,False,1.3107983
898,False,1.3103609
899,False,1.311228
900,False,1.3116316
901,False,1.3115873
902,False,1.3115098
903,False,1.3112543
904,False,1.3106191
905,False,1.3113695
906,False,1.3113468
907,False,1.311346
908,False,1.3112736
909,False,1.311228
910,False,1.3113489
911,False,1.3111112
912,False,1.3111874
913,False,1.3110926
914,False,1.3112073
915,False,1.3111162
916,False,1.041344
917,False,1.0427009
918,False,1.0417717
919,False,1.0413026
920,False,1.0433779
921,False,1.0440412
922,False,1.0402774
923,False,1.0388098
924,False,1.0384574
925,False,1.0378268
926,False,1.0373577
927,False,1.0389389
928,False,1.0411063
929,False,1.0391932
930,False,1.0386031
931,False,1.0383049
932,False,1.0373833
933,False,1.035864
934,False,1.9480666
935,False,1.9487014
936,False,1.9484195
937,False,1.9482346
938,False,1.9483207
939,False,1.9480577
940,False,1.9483975
941,True,1.1426088
942,True,1.1377056
943,True,1.1382878
944,True,1.1403667
945,True,1.1437203
946,True,1.1452098
947,True,1.1416942
948,True,1.144762
949,True,1.1380302
950,True,1.1438962
951,True,1.1431046
952,True,1.1486254
953,True,1.1486564
954,True,1.150623
955,False,1.3090996
956,False,1.3095183
957,False,1.3095369
958,False,1.3098776
959,False,1.3092945
960,False,1.309463
961,False,1.3094015
962,False,1.3094776
963,False,1.3094976
964,False,1.3094064
965,False,1.0116094
966,False,1.4829749
967,False,1.487447
968,False,1.487447
969,False,1.487289
970,False,1.4873191
971,False,1.4866179
972,False,1.4866123
973,False,1.4870837
974,False,1.4863505
975,False,1.4861805
976,False,1.4865909
977,False,1.4862952
978,False,1.4870325
979,False,1.4868729
980,False,1.4869716
981,False,1.4869184
982,False,1.4872694
983,False,1.4865626
984,False,1.487163
985,False,1.4868348
986,False,1.4866484
987,False,1.4865474
988,False,1.4865093
989,False,1.4863346
990,False,1.4869565
991,False,1.4871582
992,False,1.487156
993,False,1.4870739
994,False,1.4874415
995,False,1.4874371
996,False,1.4873711
997,False,1.4872785
998,False,1.4873081
999,False,1.4873626
1000,False,1.4872867
1001,False,1.4871534
1002,False,1.3112038
1003,False,1.3115783
1004,False,1.3114305
1005,False,1.3113564
1006,False,1.3113564
1007,False,1.3111043
1008,False,1.311288
1009,False,1.3107957
1010,False,1.3115885
1011,False,1.3113745
1012,False,1.311511
1013,False,1.3115956
1014,False,1.3117386
1015,False,1.3116813
1016,False,1.3115989
1017,False,1.3114719
1018,False,1.3114802
1019,False,1.3115873
1020,False,1.3116405
1021,False,1.3115215
1022,False,1.311713
1023,False,1.3108445
1024,False,1.3110539
1025,False,1.3116977
1026,False,1.3116977
1027,False,1.3116046
1028,False,1.3117006
1029,False,1.3114774
1030,False,1.3113612
1031,False,1.3114574
1032,False,1.3112246
1033,False,1.0378994
1034,False,1.948188
1035,False,1.9482539
1036,False,1.9478966
1037,False,1.9482262
1038,False,1.9482582
1039,False,1.9483386
1040,False,1.9486158
1041,False,1.9482641
1042,False,1.9484472
1043,False,1.9485295
1044,False,1.9485642
1045,False,1.9485952
1046,False,1.9482435
1047,False,1.94797
1048,False,1.3094941
1049,False,1.3098686
1050,False,1.3097208
1051,False,1.3096467
1052,False,1.3095528
1053,False,1.3093946
1054,False,1.3095784
1055,False,1.309879
1056,False,1.3096647
1057,False,1.3096068
1058,False,1.3091286
1059,False,1.3098859
1060,False,1.3098859
1061,False,1.3100145
1062,False,1.3099571
1063,False,1.3098893
1064,False,1.3097705
1065,False,1.30972
1066,False,1.3099308
1067,False,1.3091348
1068,False,1.1303825
1069,False,1.1300149
1070,False,1.13073
1071,False,1.1288991
1072,False,1.1264226
1073,False,1.1283478
1074,False,1.1282262
1075,False,1.1314259
1076,False,1.1330342
1077,False,1.130842
1078,False,1.2280967
1079,False,1.4835804
1080,False,1.4831257
1081,False,1.4833121
1082,False,1.483174
1083,False,1.4827111
1084,False,1.4824132
1085,False,1.4827366
1086,False,1.4827995
1087,False,1.4832699
1088,False,1.4830807
1089,False,1.4830691
1090,False,1.4829923
1091,False,1.4828638
1092,False,1.4825529
1093,False,1.4825114
1094,False,1.482557
1095,False,1.482459
1096,False,1.482653
1097,False,1.4832791
1098,False,1.4831629
1099,False,1.482991
1100,False,1.4825143
1101,False,1.4827297
1102,False,1.4823374
1103,False,1.4823505
1104,False,1.4826723
1105,False,1.4828684
1106,False,1.4829564
1107,False,1.483143
1108,False,1.4832646
1109,False,1.4833212
1110,False,1.4833848
1111,False,1.483382
1112,False,1.4834297
1113,False,1.4833736
1114,False,1.4835596
1115,False,1.4833447
1116,False,1.4831215
1117,False,1.4871085
1118,False,1.4871341
1119,False,1.4872446
1120,False,1.4873143
1121,False,1.4874331
1122,False,1.4869937
1123,False,1.4868951
1124,False,1.4868257
1125,False,1.4866116
1126,False,1.4874643
1127,False,1.4872472
1128,False,1.4875188
1129,False,1.4874622
1130,False,1.4876639
1131,False,1.3087415
1132,False,1.3088208
1133,False,1.3084337
1134,False,1.308337
1135,False,1.308422
1136,False,1.3083245
1137,False,1.3085554
1138,False,1.3086197
1139,False,1.3085692
1140,False,1.3084433
1141,False,1.3082194
1142,False,1.3083481
1143,False,1.3083252
1144,False,1.3081573
1145,False,1.3084593
1146,False,1.3083439
1147,False,1.3083494
1148,False,1.3081621
1149,False,1.30808
1150,False,1.3081179
1151,False,1.3080765
1152,False,1.3083639
1153,False,1.3083128
1154,False,1.3084337
1155,False,1.3083417
1156,False,1.3080869
1157,False,1.3079258
1158,False,1.3075769
1159,False,1.308015
1160,False,1.3082008
1161,False,1.3083583
1162,False,1.3086308
1163,False,1.3085697
1164,False,1.3089888
1165,False,1.3085207
1166,False,1.308493
1167,False,1.308626
1168,False,1.3085401
1169,False,1.3082533
1170,False,1.3080931
1171,False,1.3084571
1172,False,1.308549
1173,False,1.3086425
1174,False,1.3085374
1175,False,1.3088312
1176,False,1.3086102
1177,False,1.3087256
1178,False,1.3088201
1179,False,1.3087311
1180,False,1.3091366
1181,False,1.308642
1182,False,1.3122214
1183,False,1.3125515
1184,True,1.9763641
1185,True,1.990773
1186,True,1.9908882
1187,True,1.9735323
1188,True,1.9904283
1189,False,1.9492161
1190,False,1.9486752
1191,False,1.4121798
1192,False,1.4130449
1193,False,1.4126565
1194,False,1.4126531
1195,False,1.4125094
1196,False,1.4126352
1197,False,1.4124701
1198,False,1.4124639
1199,False,1.4123707
1200,False,1.4126531
1201,False,1.4124583
1202,False,1.4127154
1203,False,1.4125524
1204,False,1.4124991
1205,False,1.4126629
1206,False,1.4126773
1207,False,1.4126074
1208,False,1.412562
1209,False,1.4125094
1210,False,1.4125302
1211,False,1.4123235
1212,False,1.4122477
1213,False,1.4125136
1214,True,3.126248
1215,True,3.1118934
1216,True,3.1270547
1217,True,3.1374364
1218,True,3.1547818
1219,True,3.149229
1220,True,3.1141517
1221,True,3.403621
1222,True,3.4037838
1223,True,3.1227813
1224,True,1.9908947
1225,True,1.975353
1226,True,1.9767922
1227,True,1.9760035
1228,True,1.9906584
1229,True,1.9912815
1230,True,1.9912683
1231,True,1.9911854
1232,True,1.9909976
1233,True,1.9761708
1234,True,1.9753677
1235,True,1.9752334
1236,True,1.9763259
1237,True,1.9755319
1238,True,1.9768758
1239,True,1.9758154
1240,True,1.976585
1241,True,1.9770043
1242,True,1.9767752
1243,True,1.9735031
1244,True,1.9904664
1245,True,1.9909453
1246,True,1.9775221
1247,True,1.9758239
1248,True,1.9759283
1249,True,1.9752498
1250,True,1.9753736
1251,True,1.976725
1252,True,1.9757103
1253,True,1.9774936
1254,True,1.9767882
1255,True,1.9753833
1256,True,1.9762393
1257,True,1.9742234
1258,True,1.9762816
1259,True,1.9753833
1260,False,1.9487334
1261,False,1.9477634
1262,False,1.947811
1263,False,1.9479594
1264,False,1.9485917
1265,False,1.9488862
1266,False,1.9488785
1267,False,1.9487437
1268,False,1.9480376
1269,False,1.9477509
1270,False,1.9477142
1271,False,1.9475237
1272,False,1.9478269
1273,False,1.9477597
1274,False,1.9479263
1275,False,1.9481884
1276,False,1.9485412
1277,False,1.9488873
1278,False,1.9487492
1279,False,1.9481654
1280,False,1.9479045
1281,False,1.9479297
1282,False,1.9476665
1283,False,1.9477156
1284,False,1.947761
1285,False,1.9478651
1286,False,1.9482297
1287,False,1.947746
1288,False,1.9474227
1289,False,1.9472859
1290,False,1.9474704
1291,False,1.0365822
1292,False,1.0392395
1293,False,1.0380387
1294,False,1.0379254
1295,False,1.0387414
1296,False,1.038313
1297,False,1.03874
1298,False,1.0364026
1299,False,1.035702
1300,False,1.0351596
1301,False,1.0350857
1302,False,1.0340203
1303,False,1.0341675
1304,False,1.0341392
1305,False,1.0351057
1306,False,1.0360799
1307,False,1.0404474
1308,False,1.0422093
1309,False,1.0426161
1310,False,1.0412883
1311,False,1.0419494
1312,False,1.042885
1313,False,1.0420606
1314,False,1.0415397
1315,False,1.0410506
1316,False,1.042599
1317,False,1.0422763
1318,False,1.0424807
1319,False,1.0429947
1320,False,1.042281
