index,owtt_0_bounce,owtt_1_bounce,owtt_2_bounce,owtt_3_bounce,owtt_4_bounce
473,1.1313676,1.1364173,nan,nan,nan
474,1.4903451,1.4952714,nan,nan,nan
475,1.4906031,1.4955299,nan,nan,nan
476,1.490702,1.4956298,nan,nan,nan
477,1.4906653,1.4955932,nan,nan,nan
478,1.4909298,1.4958526,nan,nan,nan
479,1.1322057,1.1372609,nan,nan,nan
480,1.4908024,1.4957303,nan,nan,nan
481,1.1324563,1.1375135,nan,nan,nan
482,1.1323143,1.1373706,nan,nan,nan
483,1.1322291,1.1372845,nan,nan,nan
484,1.4904085,1.4953355,nan,nan,nan
485,1.4904828,1.4954096,nan,nan,nan
486,1.4907248,1.4956524,nan,nan,nan
487,1.4907924,1.4957198,nan,nan,nan
488,1.4906447,1.4955723,nan,nan,nan
489,1.1334628,1.1385341,nan,nan,nan
490,1.4907825,1.4957099,nan,nan,nan
491,1.1338726,1.1389467,nan,nan,nan
492,1.490882,1.49581,nan,nan,nan
493,1.1337135,1.1387796,nan,nan,nan
494,1.4909331,1.495856,nan,nan,nan
495,1.4905747,1.4955015,nan,nan,nan
496,1.4905912,1.4955181,nan,nan,nan
497,1.4905243,1.4954512,nan,nan,nan
498,1.4907451,1.4956727,nan,nan,nan
499,1.4908499,1.4957778,nan,nan,nan
500,1.1323053,1.1373615,nan,nan,nan
501,1.4897245,1.4982725,nan,nan,nan
502,1.1303326,1.1336907,nan,nan,nan
503,1.489493,1.4980413,nan,nan,nan
504,1.4895519,1.4981002,nan,nan,nan
505,1.1311532,1.1345111,nan,nan,nan
506,1.4894872,1.4980354,nan,nan,nan
507,1.1311013,1.1344591,nan,nan,nan
508,1.4892874,1.497836,nan,nan,nan
509,1.1320398,1.1354023,nan,nan,nan
510,1.4891738,1.4977226,nan,nan,nan
511,1.4893698,1.4979181,nan,nan,nan
512,1.1328709,1.1362336,nan,nan,nan
513,1.4895153,1.4980634,nan,nan,nan
514,1.1329352,1.1362977,nan,nan,nan
515,1.4897633,1.4983112,nan,nan,nan
516,1.1332415,1.1366037,nan,nan,nan
517,1.4898257,1.4983734,nan,nan,nan
518,1.4900018,1.4985492,nan,nan,nan
519,1.1335171,1.1368792,nan,nan,nan
520,1.4899375,1.4984848,nan,nan,nan
521,1.1337035,1.1370656,nan,nan,nan
522,1.4898895,1.498437,nan,nan,nan
523,1.1338557,1.1372182,nan,nan,nan
524,1.4895847,1.498133,nan,nan,nan
525,1.1345317,1.1378942,nan,nan,nan
526,1.4894642,1.498012,nan,nan,nan
527,1.4893247,1.4978733,nan,nan,nan
528,1.132814,1.1361767,nan,nan,nan
529,1.4893899,1.4979384,nan,nan,nan
530,1.133652,1.1370143,nan,nan,nan
531,1.4895035,1.4980516,nan,nan,nan
532,1.4894369,1.4979855,nan,nan,nan
533,1.4897108,1.4982586,nan,nan,nan
534,1.4897038,1.4982516,nan,nan,nan
535,1.4896914,1.4982394,nan,nan,nan
536,1.1350722,1.1384342,nan,nan,nan
537,1.4895444,1.4980927,nan,nan,nan
538,1.4894124,1.497961,nan,nan,nan
539,1.1360271,1.139389,nan,nan,nan
540,1.4894369,1.4979855,nan,nan,nan
541,1.4894156,1.497964,nan,nan,nan
542,1.4894233,1.4979719,nan,nan,nan
543,1.1355895,1.1389514,nan,nan,nan
544,1.4893812,1.4979299,nan,nan,nan
545,1.1355444,1.1389065,nan,nan,nan
546,1.4896984,1.4982464,nan,nan,nan
547,1.135494,1.1388559,nan,nan,nan
548,1.489654,1.498202,nan,nan,nan
549,1.4898554,1.4984032,nan,nan,nan
550,1.1345028,1.1378648,nan,nan,nan
551,1.4899412,1.4984889,nan,nan,nan
552,1.1345713,1.1379335,nan,nan,nan
553,1.4899129,1.4984604,nan,nan,nan
554,1.4896448,1.4981928,nan,nan,nan
555,1.135361,1.138723,nan,nan,nan
556,1.4897355,1.4982833,nan,nan,nan
557,1.1353496,1.1387119,nan,nan,nan
558,1.4902824,1.4988292,nan,nan,nan
559,1.135849,1.139211,nan,nan,nan
560,1.4905437,1.4990901,nan,nan,nan
561,1.1355127,1.1388749,nan,nan,nan
562,1.4905924,1.4991386,nan,nan,nan
563,1.1355777,1.1389399,nan,nan,nan
564,1.490717,1.499263,nan,nan,nan
565,1.1352446,1.1386067,nan,nan,nan
566,1.4905958,1.4991419,nan,nan,nan
567,1.4900314,1.4985788,nan,nan,nan
568,1.1348941,1.1382562,nan,nan,nan
569,1.4900075,1.4985547,nan,nan,nan
570,1.1345782,1.1379403,nan,nan,nan
571,1.4900955,1.4986423,nan,nan,nan
572,1.1348872,1.1382493,nan,nan,nan
573,1.4901042,1.4986516,nan,nan,nan
574,1.1341537,1.1375157,nan,nan,nan
575,1.4899383,1.4984856,nan,nan,nan
576,1.1346315,1.1379939,nan,nan,nan
577,1.4901607,1.4987075,nan,nan,nan
578,1.4903377,1.4988846,nan,nan,nan
579,1.1356628,1.1390251,nan,nan,nan
580,1.4903531,1.4988998,nan,nan,nan
581,1.49011,1.498657,nan,nan,nan
582,1.1354828,1.1388448,nan,nan,nan
583,1.490036,1.4985832,nan,nan,nan
584,1.4901855,1.4987324,nan,nan,nan
585,1.1363217,1.1396835,nan,nan,nan
586,1.4903079,1.4988549,nan,nan,nan
587,1.1354744,1.1388366,nan,nan,nan
588,1.4902084,1.4987553,nan,nan,nan
589,1.1358154,1.1391772,nan,nan,nan
590,1.231711,1.2373738,1.2395624,nan,nan
591,1.2316475,1.2373099,1.2394984,nan,nan
592,1.2318636,1.2375264,1.2397158,nan,nan
593,1.2317504,1.2374134,1.2396019,nan,nan
594,1.2317481,1.2374113,1.2396,nan,nan
